"d_phi_p [deg]","fc [GHz]","Time [us]","re(SP(i1)) [mV]","re(SP(i2)) [mV]","re(SP(i3)) [mV]","re(SP(i4)) [mV]","re(SP(q1)) [mV]","re(SP(q2)) [mV]","re(SP(q3)) [mV]","re(SP(q4)) [mV]"
43,2.45,104,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
43,2.45,112,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
43,2.45,120,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
43,2.45,128,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
43,2.45,136,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
44,2.45,0,63.6376138289785,70.8901232163766,70.1369994565738,63.5968526935834,-74.6639935586973,-61.7753237186296,-58.2643005123724,-72.2073312847705
44,2.45,8,63.643987308847,70.8976359909934,70.1439032143118,63.6030879330165,-74.6659283120725,-61.7770844756822,-58.2659369158106,-72.2091623126957
44,2.45,16,63.6485059017865,70.902962073913,70.1487976858363,63.6075086057243,-74.6673015998248,-61.7783341239267,-58.2670981092199,-72.2104620058629
44,2.45,24,63.6530343085167,70.9082995301115,70.153702728221,63.6119389526134,-74.668679210118,-61.7795875915396,-58.2682626868406,-72.2117658146802
44,2.45,32,63.6594551725512,70.9158672185987,70.1606575255007,63.6182209021353,-74.670634834212,-61.7813667898118,-58.2699154304076,-72.2136167143854
44,2.45,40,63.6750370840091,70.9342305766863,70.1775346737803,63.6334663116988,-74.6753918827543,-61.785693727797,-58.273933461718,-72.2181192287446
44,2.45,48,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
44,2.45,56,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
44,2.45,64,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
44,2.45,72,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
44,2.45,80,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
44,2.45,88,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
44,2.45,96,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
44,2.45,104,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
44,2.45,112,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
44,2.45,120,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
44,2.45,128,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
44,2.45,136,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
45,2.45,0,63.6376138289785,70.8901232163766,70.1369994565738,63.5968526935834,-74.6639935586973,-61.7753237186296,-58.2643005123724,-72.2073312847705
45,2.45,8,63.643987308847,70.8976359909934,70.1439032143118,63.6030879330165,-74.6659283120725,-61.7770844756822,-58.2659369158106,-72.2091623126957
45,2.45,16,63.6485059017865,70.902962073913,70.1487976858363,63.6075086057243,-74.6673015998248,-61.7783341239267,-58.2670981092199,-72.2104620058629
45,2.45,24,63.6530343085167,70.9082995301115,70.153702728221,63.6119389526134,-74.668679210118,-61.7795875915396,-58.2682626868406,-72.2117658146802
45,2.45,32,63.6594551725512,70.9158672185987,70.1606575255007,63.6182209021353,-74.670634834212,-61.7813667898118,-58.2699154304076,-72.2136167143854
45,2.45,40,63.6750370840091,70.9342305766863,70.1775346737803,63.6334663116988,-74.6753918827543,-61.785693727797,-58.273933461718,-72.2181192287446
45,2.45,48,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
45,2.45,56,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
45,2.45,64,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
45,2.45,72,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
45,2.45,80,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
45,2.45,88,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
45,2.45,96,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
45,2.45,104,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
45,2.45,112,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
45,2.45,120,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
45,2.45,128,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
45,2.45,136,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
46,2.45,0,63.6376138289785,70.8901232163766,70.1369994565738,63.5968526935834,-74.6639935586973,-61.7753237186296,-58.2643005123724,-72.2073312847705
46,2.45,8,63.643987308847,70.8976359909934,70.1439032143118,63.6030879330165,-74.6659283120725,-61.7770844756822,-58.2659369158106,-72.2091623126957
46,2.45,16,63.6485059017865,70.902962073913,70.1487976858363,63.6075086057243,-74.6673015998248,-61.7783341239267,-58.2670981092199,-72.2104620058629
46,2.45,24,63.6530343085167,70.9082995301115,70.153702728221,63.6119389526134,-74.668679210118,-61.7795875915396,-58.2682626868406,-72.2117658146802
46,2.45,32,63.6594551725512,70.9158672185987,70.1606575255007,63.6182209021353,-74.670634834212,-61.7813667898118,-58.2699154304076,-72.2136167143854
46,2.45,40,63.6750370840091,70.9342305766863,70.1775346737803,63.6334663116988,-74.6753918827543,-61.785693727797,-58.273933461718,-72.2181192287446
46,2.45,48,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
46,2.45,56,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
46,2.45,64,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
46,2.45,72,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
46,2.45,80,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
46,2.45,88,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
46,2.45,96,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
46,2.45,104,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
46,2.45,112,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
46,2.45,120,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
46,2.45,128,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
46,2.45,136,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
47,2.45,0,63.6376138289785,70.8901232163766,70.1369994565738,63.5968526935834,-74.6639935586973,-61.7753237186296,-58.2643005123724,-72.2073312847705
47,2.45,8,63.643987308847,70.8976359909934,70.1439032143118,63.6030879330165,-74.6659283120725,-61.7770844756822,-58.2659369158106,-72.2091623126957
47,2.45,16,63.6485059017865,70.902962073913,70.1487976858363,63.6075086057243,-74.6673015998248,-61.7783341239267,-58.2670981092199,-72.2104620058629
47,2.45,24,63.6530343085167,70.9082995301115,70.153702728221,63.6119389526134,-74.668679210118,-61.7795875915396,-58.2682626868406,-72.2117658146802
47,2.45,32,63.6594551725512,70.9158672185987,70.1606575255007,63.6182209021353,-74.670634834212,-61.7813667898118,-58.2699154304076,-72.2136167143854
47,2.45,40,63.6750370840091,70.9342305766863,70.1775346737803,63.6334663116988,-74.6753918827543,-61.785693727797,-58.273933461718,-72.2181192287446
47,2.45,48,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
47,2.45,56,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
47,2.45,64,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
47,2.45,72,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
47,2.45,80,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
47,2.45,88,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
47,2.45,96,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
47,2.45,104,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
47,2.45,112,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
47,2.45,120,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
47,2.45,128,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
47,2.45,136,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
48,2.45,0,63.6376138289785,70.8901232163766,70.1369994565738,63.5968526935834,-74.6639935586973,-61.7753237186296,-58.2643005123724,-72.2073312847705
48,2.45,8,63.643987308847,70.8976359909934,70.1439032143118,63.6030879330165,-74.6659283120725,-61.7770844756822,-58.2659369158106,-72.2091623126957
48,2.45,16,63.6485059017865,70.902962073913,70.1487976858363,63.6075086057243,-74.6673015998248,-61.7783341239267,-58.2670981092199,-72.2104620058629
48,2.45,24,63.6530343085167,70.9082995301115,70.153702728221,63.6119389526134,-74.668679210118,-61.7795875915396,-58.2682626868406,-72.2117658146802
48,2.45,32,63.6594551725512,70.9158672185987,70.1606575255007,63.6182209021353,-74.670634834212,-61.7813667898118,-58.2699154304076,-72.2136167143854
48,2.45,40,63.6750370840091,70.9342305766863,70.1775346737803,63.6334663116988,-74.6753918827543,-61.785693727797,-58.273933461718,-72.2181192287446
48,2.45,48,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
48,2.45,56,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
48,2.45,64,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
48,2.45,72,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
48,2.45,80,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
48,2.45,88,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
48,2.45,96,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
48,2.45,104,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
48,2.45,112,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
48,2.45,120,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
48,2.45,128,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
48,2.45,136,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
49,2.45,0,63.6376138289785,70.8901232163766,70.1369994565738,63.5968526935834,-74.6639935586973,-61.7753237186296,-58.2643005123724,-72.2073312847705
49,2.45,8,63.643987308847,70.8976359909934,70.1439032143118,63.6030879330165,-74.6659283120725,-61.7770844756822,-58.2659369158106,-72.2091623126957
49,2.45,16,63.6485059017865,70.902962073913,70.1487976858363,63.6075086057243,-74.6673015998248,-61.7783341239267,-58.2670981092199,-72.2104620058629
49,2.45,24,63.6530343085167,70.9082995301115,70.153702728221,63.6119389526134,-74.668679210118,-61.7795875915396,-58.2682626868406,-72.2117658146802
49,2.45,32,63.6594551725512,70.9158672185987,70.1606575255007,63.6182209021353,-74.670634834212,-61.7813667898118,-58.2699154304076,-72.2136167143854
49,2.45,40,63.6750370840091,70.9342305766863,70.1775346737803,63.6334663116988,-74.6753918827543,-61.785693727797,-58.273933461718,-72.2181192287446
49,2.45,48,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
49,2.45,56,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
49,2.45,64,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
49,2.45,72,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
49,2.45,80,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
49,2.45,88,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
49,2.45,96,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
49,2.45,104,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
49,2.45,112,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
49,2.45,120,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
49,2.45,128,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
49,2.45,136,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
50,2.45,0,63.6376138289785,70.8901232163766,70.1369994565738,63.5968526935834,-74.6639935586973,-61.7753237186296,-58.2643005123724,-72.2073312847705
