"d_phi_p [deg]","fc [GHz]","Time [us]","re(SP(i1)) [mV]","re(SP(i2)) [mV]","re(SP(i3)) [mV]","re(SP(i4)) [mV]","re(SP(q1)) [mV]","re(SP(q2)) [mV]","re(SP(q3)) [mV]","re(SP(q4)) [mV]"
10,2.436,32,63.6409153931709,65.1872147312052,65.2912191207943,63.7230771309833,-45.3046112360839,-24.8476500531976,-22.9344963003859,-43.1843329992226
10,2.436,40,63.647411094631,65.1958984431916,65.3001099320979,63.7297878535922,-45.3035222022956,-24.8427087936676,-22.9297718489958,-43.1833465377859
10,2.436,48,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
10,2.436,56,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
10,2.436,64,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
10,2.436,72,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
10,2.436,80,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
10,2.436,88,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
10,2.436,96,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
10,2.436,104,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
10,2.436,112,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
10,2.436,120,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
10,2.436,128,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
10,2.436,136,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
11,2.436,0,63.6318268592045,65.1750564875361,65.2787688271124,63.7136872699196,-45.3061607696437,-24.8545964600013,-22.9411358772586,-43.1857370422396
11,2.436,8,63.6344769691109,65.1786026945675,65.282400468739,63.7164253009738,-45.3057058272352,-24.8525670083916,-22.9391963142347,-43.1853247618195
11,2.436,16,63.6363568091943,65.1811176735893,65.2849759122555,63.7183674785924,-45.3053846733964,-24.8511294073617,-22.9378222650233,-43.1850337507872
11,2.436,24,63.6382415621698,65.183638807299,65.2875575536692,63.7203147080334,-45.3050639757525,-24.8496896956742,-22.9364460964271,-43.1847431755253
11,2.436,32,63.6409153931709,65.1872147312052,65.2912191207943,63.7230771309833,-45.3046112360839,-24.8476500531976,-22.9344963003859,-43.1843329992226
11,2.436,40,63.647411094631,65.1958984431916,65.3001099320979,63.7297878535922,-45.3035222022956,-24.8427087936676,-22.9297718489958,-43.1833465377859
11,2.436,48,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
11,2.436,56,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
11,2.436,64,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
11,2.436,72,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
11,2.436,80,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
11,2.436,88,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
11,2.436,96,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
11,2.436,104,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
11,2.436,112,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
11,2.436,120,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
11,2.436,128,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
11,2.436,136,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
12,2.436,0,63.6318268592045,65.1750564875361,65.2787688271124,63.7136872699196,-45.3061607696437,-24.8545964600013,-22.9411358772586,-43.1857370422396
12,2.436,8,63.6344769691109,65.1786026945675,65.282400468739,63.7164253009738,-45.3057058272352,-24.8525670083916,-22.9391963142347,-43.1853247618195
12,2.436,16,63.6363568091943,65.1811176735893,65.2849759122555,63.7183674785924,-45.3053846733964,-24.8511294073617,-22.9378222650233,-43.1850337507872
12,2.436,24,63.6382415621698,65.183638807299,65.2875575536692,63.7203147080334,-45.3050639757525,-24.8496896956742,-22.9364460964271,-43.1847431755253
12,2.436,32,63.6409153931709,65.1872147312052,65.2912191207943,63.7230771309833,-45.3046112360839,-24.8476500531976,-22.9344963003859,-43.1843329992226
12,2.436,40,63.647411094631,65.1958984431916,65.3001099320979,63.7297878535922,-45.3035222022956,-24.8427087936676,-22.9297718489958,-43.1833465377859
12,2.436,48,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
12,2.436,56,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
12,2.436,64,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
12,2.436,72,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
12,2.436,80,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
12,2.436,88,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
12,2.436,96,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
12,2.436,104,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
12,2.436,112,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
12,2.436,120,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
12,2.436,128,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
12,2.436,136,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
13,2.436,0,63.6318268592045,65.1750564875361,65.2787688271124,63.7136872699196,-45.3061607696437,-24.8545964600013,-22.9411358772586,-43.1857370422396
13,2.436,8,63.6344769691109,65.1786026945675,65.282400468739,63.7164253009738,-45.3057058272352,-24.8525670083916,-22.9391963142347,-43.1853247618195
13,2.436,16,63.6363568091943,65.1811176735893,65.2849759122555,63.7183674785924,-45.3053846733964,-24.8511294073617,-22.9378222650233,-43.1850337507872
13,2.436,24,63.6382415621698,65.183638807299,65.2875575536692,63.7203147080334,-45.3050639757525,-24.8496896956742,-22.9364460964271,-43.1847431755253
13,2.436,32,63.6409153931709,65.1872147312052,65.2912191207943,63.7230771309833,-45.3046112360839,-24.8476500531976,-22.9344963003859,-43.1843329992226
13,2.436,40,63.647411094631,65.1958984431916,65.3001099320979,63.7297878535922,-45.3035222022956,-24.8427087936676,-22.9297718489958,-43.1833465377859
13,2.436,48,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
13,2.436,56,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
13,2.436,64,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
13,2.436,72,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
13,2.436,80,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
13,2.436,88,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
13,2.436,96,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
13,2.436,104,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
13,2.436,112,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
13,2.436,120,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
13,2.436,128,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
13,2.436,136,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
14,2.436,0,63.6318268592045,65.1750564875361,65.2787688271124,63.7136872699196,-45.3061607696437,-24.8545964600013,-22.9411358772586,-43.1857370422396
14,2.436,8,63.6344769691109,65.1786026945675,65.282400468739,63.7164253009738,-45.3057058272352,-24.8525670083916,-22.9391963142347,-43.1853247618195
14,2.436,16,63.6363568091943,65.1811176735893,65.2849759122555,63.7183674785924,-45.3053846733964,-24.8511294073617,-22.9378222650233,-43.1850337507872
14,2.436,24,63.6382415621698,65.183638807299,65.2875575536692,63.7203147080334,-45.3050639757525,-24.8496896956742,-22.9364460964271,-43.1847431755253
14,2.436,32,63.6409153931709,65.1872147312052,65.2912191207943,63.7230771309833,-45.3046112360839,-24.8476500531976,-22.9344963003859,-43.1843329992226
14,2.436,40,63.647411094631,65.1958984431916,65.3001099320979,63.7297878535922,-45.3035222022956,-24.8427087936676,-22.9297718489958,-43.1833465377859
14,2.436,48,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
14,2.436,56,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
14,2.436,64,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
14,2.436,72,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
14,2.436,80,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
14,2.436,88,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
14,2.436,96,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
14,2.436,104,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
14,2.436,112,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
14,2.436,120,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
14,2.436,128,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
14,2.436,136,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
15,2.436,0,63.6318268592045,65.1750564875361,65.2787688271124,63.7136872699196,-45.3061607696437,-24.8545964600013,-22.9411358772586,-43.1857370422396
15,2.436,8,63.6344769691109,65.1786026945675,65.282400468739,63.7164253009738,-45.3057058272352,-24.8525670083916,-22.9391963142347,-43.1853247618195
15,2.436,16,63.6363568091943,65.1811176735893,65.2849759122555,63.7183674785924,-45.3053846733964,-24.8511294073617,-22.9378222650233,-43.1850337507872
15,2.436,24,63.6382415621698,65.183638807299,65.2875575536692,63.7203147080334,-45.3050639757525,-24.8496896956742,-22.9364460964271,-43.1847431755253
15,2.436,32,63.6409153931709,65.1872147312052,65.2912191207943,63.7230771309833,-45.3046112360839,-24.8476500531976,-22.9344963003859,-43.1843329992226
15,2.436,40,63.647411094631,65.1958984431916,65.3001099320979,63.7297878535922,-45.3035222022956,-24.8427087936676,-22.9297718489958,-43.1833465377859
15,2.436,48,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
15,2.436,56,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
15,2.436,64,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
15,2.436,72,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
15,2.436,80,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
15,2.436,88,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
15,2.436,96,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
15,2.436,104,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
15,2.436,112,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
15,2.436,120,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
15,2.436,128,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
15,2.436,136,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
16,2.436,0,63.6318268592045,65.1750564875361,65.2787688271124,63.7136872699196,-45.3061607696437,-24.8545964600013,-22.9411358772586,-43.1857370422396
16,2.436,8,63.6344769691109,65.1786026945675,65.282400468739,63.7164253009738,-45.3057058272352,-24.8525670083916,-22.9391963142347,-43.1853247618195
16,2.436,16,63.6363568091943,65.1811176735893,65.2849759122555,63.7183674785924,-45.3053846733964,-24.8511294073617,-22.9378222650233,-43.1850337507872
16,2.436,24,63.6382415621698,65.183638807299,65.2875575536692,63.7203147080334,-45.3050639757525,-24.8496896956742,-22.9364460964271,-43.1847431755253
16,2.436,32,63.6409153931709,65.1872147312052,65.2912191207943,63.7230771309833,-45.3046112360839,-24.8476500531976,-22.9344963003859,-43.1843329992226
16,2.436,40,63.647411094631,65.1958984431916,65.3001099320979,63.7297878535922,-45.3035222022956,-24.8427087936676,-22.9297718489958,-43.1833465377859
16,2.436,48,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
16,2.436,56,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
16,2.436,64,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
